Renewal,Average_Price_Paid_Per_Seat_Previous_Season,Total_Seats_Previous_Season,Team_Win_Pct_Previous_Season,Games_Attended_Previous_Season,Games_Missed_Previous_Season,Total_Games_Previous_Season,Non-Game_Events_Attended_Previous_Season,Phone_Calls_Made_to_Customer_Last_90_Days_Before_Renewal_Date,Live_Phone_Conversations_With_Customer_Last_90_Days_Before_Renewal_Date,Emails_Sent_Last_90_Days_Before_Renewal_Date,Section_Previous_Season,Zip_Code_Distance_From_Stadium,Tenure_As_Season_Ticket_Member,Attendance_Rate,Engaged_In_Events,Renewal_Month
1,220.32,2,0.49,12,5,17,0,21,3,20,1,15.34099297,2,0.7058823529411765,0,8
0,432.48,4,0.49,10,7,17,3,0,0,0,3,33.36974427,2,0.5882352941176471,1,3
1,355.68,2,0.49,16,1,17,9,16,4,19,3,35.59152571,6,0.9411764705882353,1,8
1,220.32,2,0.49,9,8,17,10,31,6,26,1,91.28723211,3,0.5294117647058824,1,8
1,432.48,2,0.49,15,2,17,2,23,3,23,3,26.95439108,3,0.8823529411764706,1,8
1,432.48,2,0.49,17,0,17,2,21,0,16,3,6.470041925,3,1.0,1,8
1,457.92,4,0.49,16,1,17,6,20,8,12,3,20.41862892,9,0.9411764705882353,1,8
1,432.48,2,0.49,5,12,17,0,45,1,25,3,22.16910213,9,0.29411764705882354,0,8
1,465.12,2,0.49,17,0,17,6,16,2,14,3,30.85522959,1,1.0,1,8
1,432.48,4,0.49,12,5,17,0,0,0,0,3,17.80340804,2,0.7058823529411765,0,8
0,94.656,2,0.49,9,8,17,0,1,0,0,3,112.674185,1,0.5294117647058824,0,3
1,94.656,1,0.49,12,5,17,6,19,5,8,3,6.470041925,1,0.7058823529411765,1,1
1,913.92,3,0.49,13,4,17,0,23,2,14,0,23.98921286,1,0.7647058823529411,0,8
1,432.48,4,0.49,15,2,17,4,17,4,14,3,18.26041833,6,0.8823529411764706,1,8
1,457.92,3,0.49,17,0,17,3,17,3,16,3,33.71821168,9,1.0,1,8
1,457.92,2,0.49,15,2,17,0,25,3,20,3,60.46775549,9,0.8823529411764706,0,8
1,457.92,4,0.49,8,9,17,0,19,2,18,3,47.18384134,9,0.47058823529411764,0,8
1,220.32,1,0.49,16,1,17,1,17,3,16,1,18.10579689,1,0.9411764705882353,1,8
0,94.656,2,0.49,9,8,17,1,1,1,0,3,25.19325824,6,0.5294117647058824,1,3
1,269.28,4,0.49,13,4,17,8,23,6,8,3,6.032130334,3,0.7647058823529411,1,10
1,492.48,2,0.49,12,5,17,2,20,2,20,3,15.75395103,1,0.7058823529411765,1,8
1,432.48,2,0.49,17,0,17,0,6,2,6,3,18.82507069,9,1.0,0,8
1,437.76,2,0.49,13,4,17,0,24,5,0,3,27.714786,1,0.7647058823529411,0,8
1,445.2,8,0.49,15,2,17,4,33,7,27,3,9.302954244,9,0.8823529411764706,1,8
1,492.48,2,0.49,7,10,17,0,21,2,18,3,41.27348804,7,0.4117647058823529,0,8
1,233.28,2,0.49,15,2,17,4,23,4,12,1,31.7502737,1,0.8823529411764706,1,8
0,94.656,1,0.49,3,14,17,0,1,1,0,3,33.11383547,1,0.17647058823529413,0,3
0,94.656,1,0.49,7,10,17,0,3,2,1,3,24.21081399,1,0.4117647058823529,0,3
1,457.92,2,0.49,16,1,17,0,18,3,17,3,41.38271418,9,0.9411764705882353,0,8
1,233.28,2,0.49,7,10,17,2,20,3,0,1,19.92903648,2,0.4117647058823529,1,8
1,359.7257143,7,0.49,17,0,17,0,20,3,21,3,20.49591016,9,1.0,0,8
1,285.6,2,0.49,11,6,17,0,19,4,8,3,9.04590558,1,0.6470588235294118,0,8
1,220.32,1,0.49,12,5,17,2,20,1,17,1,33.38106979,1,0.7058823529411765,1,8
1,269.28,1,0.49,16,1,17,0,2,0,2,3,375.0523102,3,0.9411764705882353,0,8
1,432.48,6,0.49,17,0,17,12,30,1,16,3,19.0112019,9,1.0,1,8
0,140.864,3,0.49,6,11,17,0,11,4,1,3,15.76282663,3,0.35294117647058826,0,3
1,268.8,2,0.49,11,6,17,6,14,4,8,3,11.44321555,1,0.6470588235294118,1,11
1,285.12,6,0.49,14,3,17,12,18,6,11,3,3.395981776,2,0.8235294117647058,1,8
1,220.32,1,0.49,10,7,17,0,20,2,19,1,16.31722129,6,0.5882352941176471,0,8
1,407.04,2,0.49,10,7,17,0,25,4,20,3,20.46984132,3,0.5882352941176471,0,8
1,361.2,8,0.49,15,2,17,4,22,4,17,3,10.02794563,9,0.8823529411764706,1,8
0,94.656,1,0.49,7,10,17,0,1,0,0,3,66.87826787,3,0.4117647058823529,0,3
0,280.8,2,0.49,11,6,17,0,12,0,0,3,34.47396313,1,0.6470588235294118,0,3
0,94.656,1,0.49,11,6,17,1,1,0,0,3,11.03848095,1,0.6470588235294118,1,3
1,220.32,1,0.49,4,13,17,0,29,3,12,1,25.82196499,1,0.23529411764705882,0,10
0,94.656,1,0.49,15,2,17,0,1,0,0,3,63.64387988,2,0.8823529411764706,0,3
1,432.48,4,0.49,16,1,17,8,27,8,17,3,18.26041833,5,0.9411764705882353,1,8
1,233.28,1,0.49,10,7,17,0,36,2,22,1,62.68350641,5,0.5882352941176471,0,8
0,241.92,2,0.49,7,10,17,0,18,0,0,1,23.01663286,1,0.4117647058823529,0,3
1,375.36,2,0.49,11,6,17,0,23,3,18,3,34.47396313,9,0.6470588235294118,0,8
1,432.48,12,0.49,4,13,17,0,26,1,31,3,30.05827276,9,0.23529411764705882,0,8
1,233.28,2,0.49,13,4,17,2,25,2,20,1,53.76606047,1,0.7647058823529411,1,8
1,457.92,3,0.49,13,4,17,13,27,4,22,3,14.77824202,9,0.7647058823529411,1,8
1,220.32,2,0.49,4,13,17,0,43,0,23,1,15.25073516,6,0.23529411764705882,0,8
1,358.64,6,0.49,8,9,17,0,15,3,15,3,29.17976435,9,0.47058823529411764,0,8
1,432.48,2,0.49,17,0,17,0,18,2,18,3,16.57936282,9,1.0,0,8
0,248.64,2,0.49,14,3,17,4,23,1,2,1,25.19325824,1,0.8235294117647058,1,3
1,269.28,3,0.49,12,5,17,0,34,5,16,3,33.1722489,9,0.7058823529411765,0,8
1,220.32,1,0.49,9,8,17,0,28,5,19,1,35.09590035,9,0.5294117647058824,0,8
1,359.04,3,0.49,17,0,17,3,19,4,18,3,16.31722129,9,1.0,1,8
1,268.32,8,0.49,14,3,17,7,22,6,9,3,11.50835129,2,0.8235294117647058,1,11
1,220.8,2,0.49,10,7,17,2,17,4,9,3,12.16476665,1,0.5882352941176471,1,9
0,94.656,1,0.49,6,11,17,0,1,0,1,3,16.07220001,2,0.35294117647058826,0,3
0,220.32,1,0.49,12,5,17,2,26,1,0,1,60.37940771,1,0.7058823529411765,1,3
1,457.92,2,0.49,16,1,17,5,18,3,21,3,15.02181066,7,0.9411764705882353,1,8
1,318.24,2,0.49,16,1,17,2,18,2,14,3,21.48118365,1,0.9411764705882353,1,8
1,226.8,6,0.49,15,2,17,0,27,3,28,1,40.14704652,3,0.8823529411764706,0,8
1,220.32,2,0.49,9,8,17,0,13,2,7,1,67.25146217,4,0.5294117647058824,0,12
0,432.48,2,0.49,2,15,17,0,0,0,0,3,23.76625678,2,0.11764705882352941,0,3
0,226.8,4,0.49,5,12,17,0,26,1,0,1,36.32519181,3,0.29411764705882354,0,3
1,381.6,1,0.49,2,15,17,0,10,2,10,3,56.23221451,3,0.11764705882352941,0,8
1,220.32,1,0.49,6,11,17,0,0,0,0,1,39.60647237,5,0.35294117647058826,0,9
1,285.6,2,0.49,11,6,17,0,16,4,7,3,17.72608889,1,0.6470588235294118,0,8
1,457.92,2,0.49,14,3,17,2,21,4,17,3,15.02181066,1,0.8235294117647058,1,8
1,350.88,4,0.49,10,7,17,0,16,3,14,3,0.00017697,2,0.5882352941176471,0,8
1,350.88,2,0.49,15,2,17,0,17,3,15,3,23.76625678,7,0.8823529411764706,0,8
1,194.4,1,0.49,11,6,17,1,24,6,12,1,34.14664351,1,0.6470588235294118,1,8
1,269.28,1,0.49,14,3,17,0,2,0,2,3,375.0523102,3,0.8235294117647058,0,8
0,94.656,1,0.49,16,1,17,1,2,0,2,3,17.96124416,1,0.9411764705882353,1,3
0,207.36,1,0.49,5,12,17,1,9,2,1,1,47.49231293,5,0.29411764705882354,1,3
1,457.92,3,0.49,9,8,17,0,13,1,12,3,27.53737402,9,0.5294117647058824,0,8
1,350.88,5,0.49,16,1,17,2,31,5,0,3,19.56202665,9,0.9411764705882353,1,8
1,350.88,4,0.49,14,3,17,0,35,9,21,3,58.54043638,9,0.8235294117647058,0,8
1,563.04,4,0.49,14,3,17,0,0,0,0,0,33.67337171,9,0.8235294117647058,0,8
1,220.32,2,0.49,15,2,17,0,3,0,17,1,16.99233623,1,0.8823529411764706,0,8
1,407.04,3,0.49,14,3,17,0,25,4,17,3,18.82507069,9,0.8235294117647058,0,8
0,233.28,1,0.49,1,16,17,0,11,1,0,1,21.66659801,2,0.058823529411764705,0,3
0,361.2,16,0.49,10,7,17,0,1,1,0,3,23.76625678,9,0.5882352941176471,0,3
1,457.92,2,0.49,12,5,17,2,22,5,20,3,40.14704652,9,0.7058823529411765,1,8
1,233.28,1,0.49,13,4,17,3,33,9,24,1,26.02374625,1,0.7647058823529411,1,8
1,285.12,5,0.49,10,7,17,3,33,8,18,3,15.34099297,2,0.5882352941176471,1,8
1,457.92,2,0.49,14,3,17,0,11,2,11,3,35.59152571,3,0.8235294117647058,0,8
0,269.28,4,0.49,13,4,17,9,30,5,0,3,130.3859097,2,0.7647058823529411,1,3
1,285.6,4,0.49,12,5,17,6,15,2,13,3,49.56420138,1,0.7058823529411765,1,8
1,301.92,20,0.49,13,4,17,0,27,7,15,3,53.88749562,2,0.7647058823529411,0,8
1,432.48,2,0.49,8,9,17,0,9,2,12,3,29.89956229,3,0.47058823529411764,0,8
1,233.28,1,0.49,14,3,17,2,21,2,22,1,29.91608899,9,0.8235294117647058,1,8
0,220.32,4,0.49,17,0,17,4,35,0,0,1,23.25425512,1,1.0,1,3
1,220.32,2,0.49,9,8,17,4,19,7,3,1,86.66731839,1,0.5294117647058824,1,12
1,457.92,2,0.49,16,1,17,4,34,7,24,3,21.35770313,5,0.9411764705882353,1,8
1,350.88,4,0.49,5,12,17,0,24,3,21,3,42.81787713,9,0.29411764705882354,0,8
1,432.48,2,0.49,15,2,17,15,28,9,22,3,8.605469492,9,0.8823529411764706,1,8
0,220.32,3,0.49,1,16,17,0,0,0,0,1,37.55623245,2,0.058823529411764705,0,3
1,233.28,2,0.49,14,3,17,0,22,2,21,1,82.85049871,3,0.8235294117647058,0,8
1,350.88,2,0.49,14,3,17,4,17,4,16,3,29.13238208,3,0.8235294117647058,1,8
1,285.12,1,0.49,16,1,17,0,2,0,2,3,375.0523102,3,0.9411764705882353,0,8
1,432.48,2,0.49,9,8,17,0,36,0,15,3,27.35781425,9,0.5294117647058824,0,8
1,350.88,4,0.49,16,1,17,14,19,2,18,3,28.71559564,7,0.9411764705882353,1,8
0,220.32,1,0.49,6,11,17,0,7,0,0,1,182.0709076,1,0.35294117647058826,0,3
1,432.48,6,0.49,15,2,17,6,14,3,13,3,33.51615027,9,0.8823529411764706,1,8
1,432.48,2,0.49,13,4,17,2,15,2,8,3,0.00017697,9,0.7647058823529411,1,8
0,1020.0,1,0.49,3,14,17,0,2,0,1,2,47.68082894,2,0.17647058823529413,0,3
1,142.56,7,0.49,5,12,17,0,0,0,0,1,80.12423883,1,0.29411764705882354,0,8
1,307.68,8,0.49,10,7,17,9,30,9,0,3,3.395981776,1,0.5882352941176471,1,8
1,402.0,6,0.49,17,0,17,0,33,2,18,3,26.36386491,6,1.0,0,8
1,163.968,4,0.49,12,5,17,4,27,6,23,3,25.61542578,3,0.7058823529411765,1,8
1,451.44,4,0.49,15,2,17,4,37,11,25,3,26.36386491,1,0.8823529411764706,1,8
0,94.656,1,0.49,10,7,17,0,2,0,1,3,11.50835129,1,0.5882352941176471,0,3
1,432.48,42,0.49,17,0,17,217,4,2,2,3,155.3261616,2,1.0,1,8
0,94.656,2,0.49,9,8,17,0,2,0,1,3,18.10579689,2,0.5294117647058824,0,3
1,388.608,5,0.49,17,0,17,4,14,3,0,3,35.09590035,2,1.0,1,8
0,285.12,3,0.49,8,9,17,0,0,0,0,3,37.29619462,9,0.47058823529411764,0,3
1,220.32,3,0.49,16,1,17,3,30,2,24,1,13.26172683,3,0.9411764705882353,1,8
1,432.48,4,0.49,17,0,17,12,26,8,21,3,19.0112019,9,1.0,1,8
1,220.32,2,0.49,8,9,17,7,19,2,20,1,14.81797004,1,0.47058823529411764,1,8
1,432.48,3,0.49,7,10,17,0,13,1,13,3,16.31722129,3,0.4117647058823529,0,8
1,267.6,4,0.49,11,6,17,0,17,2,17,1,66.5372408,9,0.6470588235294118,0,8
1,432.48,2,0.49,11,6,17,0,18,2,18,3,20.70627021,5,0.6470588235294118,0,8
1,269.28,1,0.49,16,1,17,0,2,0,2,3,375.0523102,3,0.9411764705882353,0,8
1,407.04,1,0.49,16,1,17,0,8,2,8,3,20.70241261,7,0.9411764705882353,0,8
1,432.48,4,0.49,12,5,17,0,18,2,18,3,40.48274959,9,0.7058823529411765,0,8
1,350.88,1,0.49,10,7,17,2,0,0,0,3,25.82196499,2,0.5882352941176471,1,8
1,522.24,3,0.49,7,10,17,0,42,4,22,3,24.53955719,1,0.4117647058823529,0,8
1,220.32,2,0.49,14,3,17,0,14,2,12,1,18.43335983,1,0.8235294117647058,0,8
1,350.88,4,0.49,12,5,17,0,37,10,10,3,20.70241261,3,0.7058823529411765,0,2
1,269.28,1,0.49,13,4,17,0,2,0,2,3,379.9677422,2,0.7647058823529411,0,8
1,269.28,2,0.49,15,2,17,0,23,3,21,3,36.52241576,2,0.8823529411764706,0,8
1,285.12,3,0.49,13,4,17,5,23,5,21,3,11.44321555,9,0.7647058823529411,1,8
0,465.12,2,0.49,15,2,17,2,3,1,0,3,13.67847648,1,0.8823529411764706,1,3
0,309.6,4,0.49,9,8,17,0,5,1,2,3,14.53871525,7,0.5294117647058824,0,3
1,220.32,1,0.49,7,10,17,2,0,0,0,1,14.77824202,3,0.4117647058823529,1,8
1,285.12,2,0.49,17,0,17,19,16,5,11,3,9.302954244,9,1.0,1,8
1,457.92,3,0.49,13,4,17,0,0,0,0,3,155.3261616,2,0.7647058823529411,0,8
1,269.28,2,0.49,15,2,17,0,22,0,16,3,11.77745049,2,0.8823529411764706,0,8
1,299.52,2,0.49,8,9,17,2,15,3,8,3,33.71821168,1,0.47058823529411764,1,8
1,285.6,2,0.49,13,4,17,2,32,3,22,3,44.92693773,1,0.7647058823529411,1,8
1,424.32,2,0.49,11,6,17,0,25,3,10,3,6.032130334,1,0.6470588235294118,0,9
1,301.92,1,0.49,13,4,17,27,24,7,0,1,25.73931283,1,0.7647058823529411,1,8
1,432.48,2,0.49,17,0,17,6,22,4,18,3,18.13076507,5,1.0,1,8
1,220.32,2,0.49,15,2,17,2,24,2,21,1,45.1465921,9,0.8823529411764706,1,8
0,94.656,2,0.49,7,10,17,1,1,0,0,3,54.24007639,2,0.4117647058823529,1,3
0,220.32,2,0.49,9,8,17,0,38,0,0,1,51.69819402,2,0.5294117647058824,0,3
1,432.48,4,0.49,16,1,17,8,27,7,22,3,16.31722129,3,0.9411764705882353,1,8
1,285.6,3,0.49,13,4,17,6,20,4,23,3,23.18747017,1,0.7647058823529411,1,8
1,410.4,2,0.49,10,7,17,0,0,0,0,3,33.28916579,1,0.5882352941176471,0,8
1,350.88,4,0.49,6,11,17,0,19,0,10,3,3.395981776,9,0.35294117647058826,0,8
1,432.48,2,0.49,15,2,17,2,15,3,17,3,22.93868049,7,0.8823529411764706,1,8
1,353.28,4,0.49,11,6,17,8,23,7,15,3,14.83371684,1,0.6470588235294118,1,8
1,350.88,2,0.49,5,12,17,0,18,3,14,3,14.83371684,9,0.29411764705882354,0,8
1,1020.0,4,0.49,11,6,17,0,24,2,26,2,3.395981776,9,0.6470588235294118,0,8
1,478.8,6,0.49,16,1,17,4,24,6,18,3,13.46804269,1,0.9411764705882353,1,8
0,94.656,1,0.49,12,5,17,0,4,3,1,3,29.6022297,1,0.7058823529411765,0,3
1,407.04,2,0.49,13,4,17,7,24,10,17,3,35.82569479,3,0.7647058823529411,1,8
1,430.08,2,0.49,15,2,17,0,23,2,15,3,23.56213922,3,0.8823529411764706,0,8
1,768.0,2,0.49,15,2,17,0,23,2,23,0,9.074084291,1,0.8823529411764706,0,8
1,269.28,1,0.49,14,3,17,1,0,0,0,3,16.23935352,8,0.8235294117647058,1,8
0,94.656,2,0.49,5,12,17,1,0,0,0,3,12.38848901,3,0.29411764705882354,1,3
1,279.84,3,0.49,17,0,17,0,31,0,16,3,18.13076507,3,1.0,0,8
1,233.28,2,0.49,17,0,17,25,30,6,25,1,47.49231293,3,1.0,1,8
1,457.92,4,0.49,17,0,17,0,17,2,18,3,35.36348712,3,1.0,0,8
1,233.28,1,0.49,15,2,17,0,23,2,24,1,18.40830478,8,0.8823529411764706,0,8
1,269.28,2,0.49,11,6,17,4,21,5,8,3,6.032130334,3,0.6470588235294118,1,9
1,220.32,1,0.49,14,3,17,0,20,4,6,1,5.741087938,1,0.8235294117647058,0,11
1,386.4,4,0.49,10,7,17,1,28,4,16,3,28.87472634,1,0.5882352941176471,1,8
1,220.32,1,0.49,11,6,17,4,23,0,17,1,23.64243435,1,0.6470588235294118,1,8
0,301.92,4,0.49,14,3,17,0,17,3,0,3,57.50119323,1,0.8235294117647058,0,3
1,407.04,2,0.49,10,7,17,0,28,5,23,3,145.1817074,9,0.5882352941176471,0,8
1,816.0,6,0.49,12,5,17,0,31,1,24,0,22.16910213,1,0.7058823529411765,0,8
1,563.04,4,0.49,11,6,17,0,4,0,3,0,9.074084291,9,0.6470588235294118,0,8
1,447.744,5,0.49,10,7,17,1,32,1,18,3,5.728709965,9,0.5882352941176471,1,8
0,1175.04,4,0.49,1,16,17,0,0,0,0,2,12.38848901,3,0.058823529411764705,0,3
1,457.92,2,0.49,11,6,17,0,12,1,12,3,22.07978182,7,0.6470588235294118,0,8
1,269.28,1,0.49,12,5,17,1,24,6,20,3,9.04590558,9,0.7058823529411765,1,8
1,350.88,4,0.49,14,3,17,11,16,2,19,3,59.35674422,2,0.8235294117647058,1,8
1,220.32,1,0.49,5,12,17,0,29,2,0,1,21.0907518,2,0.29411764705882354,0,8
0,94.656,1,0.49,15,2,17,0,5,2,2,3,15.22473615,1,0.8823529411764706,0,3
1,798.0,4,0.49,17,0,17,3,17,4,16,0,35.02226143,2,1.0,1,8
1,371.52,2,0.49,11,6,17,0,23,3,20,3,3.395981776,9,0.6470588235294118,0,8
1,269.28,2,0.49,12,5,17,1,17,3,13,3,25.82196499,9,0.7058823529411765,1,8
1,381.6,6,0.49,15,2,17,0,0,0,15,3,23.56213922,8,0.8823529411764706,0,8
1,220.32,1,0.49,11,6,17,0,24,3,22,1,32.53877463,1,0.6470588235294118,0,8
1,220.32,3,0.49,17,0,17,0,24,1,16,1,86.81805366,1,1.0,0,9
1,278.3314285,7,0.49,14,3,17,11,0,0,0,3,9.302954244,2,0.8235294117647058,1,9
1,432.48,2,0.49,17,0,17,4,9,2,4,3,6.470041925,3,1.0,1,12
1,353.28,2,0.49,14,3,17,2,30,5,28,3,20.49591016,1,0.8235294117647058,1,8
0,94.656,1,0.49,16,1,17,0,0,0,0,3,17.10352178,1,0.9411764705882353,0,3
1,253.44,2,0.49,15,2,17,2,28,8,22,3,23.76625678,9,0.8823529411764706,1,8
1,465.12,2,0.49,16,1,17,6,23,7,10,3,25.26416632,6,0.9411764705882353,1,11
1,220.32,1,0.49,15,2,17,2,23,2,25,1,7.638983843,9,0.8823529411764706,1,8
1,246.24,2,0.49,6,11,17,0,15,4,5,3,28.40195733,2,0.35294117647058826,0,8
1,375.36,2,0.49,17,0,17,6,18,2,21,3,12.38848901,1,1.0,1,8
0,1050.0,4,0.49,4,13,17,0,2,1,0,2,67.51509107,5,0.23529411764705882,0,3
1,457.92,2,0.49,16,1,17,0,14,3,7,3,8.605469492,9,0.9411764705882353,0,8
1,371.52,2,0.49,13,4,17,0,0,0,0,3,9.302954244,3,0.7647058823529411,0,8
1,432.48,2,0.49,14,3,17,4,21,2,20,3,20.03357795,9,0.8235294117647058,1,8
1,330.24,2,0.49,15,2,17,0,22,2,17,3,64.16002124,2,0.8823529411764706,0,8
1,220.32,2,0.49,13,4,17,1,23,4,0,1,27.34767992,3,0.7647058823529411,1,8
1,194.4,1,0.49,15,2,17,0,23,4,21,1,25.19325824,9,0.8823529411764706,0,8
0,94.656,1,0.49,17,0,17,1,2,0,0,3,17.96124416,1,1.0,1,3
1,432.48,2,0.49,9,8,17,2,13,4,7,3,31.7502737,1,0.5294117647058824,1,11
0,220.32,1,0.49,10,7,17,7,1,0,1,1,16.31722129,1,0.5882352941176471,1,3
1,285.6,4,0.49,6,11,17,8,23,3,16,3,35.02226143,8,0.35294117647058826,1,8
1,465.12,4,0.49,11,6,17,2,19,2,0,3,30.81685768,1,0.6470588235294118,1,8
0,220.32,1,0.49,7,10,17,0,12,0,0,1,18.13076507,1,0.4117647058823529,0,3
1,432.48,2,0.49,14,3,17,0,25,2,22,3,47.9446553,9,0.8235294117647058,0,8
1,220.32,1,0.49,16,1,17,0,24,4,17,1,27.17007623,1,0.9411764705882353,0,8
0,94.656,3,0.49,14,3,17,0,0,0,0,3,23.36657967,1,0.8235294117647058,0,3
1,94.656,1,0.49,13,4,17,1,0,0,6,3,26.06443213,3,0.7647058823529411,1,9
0,220.32,1,0.49,9,8,17,0,16,1,10,1,11.77745049,1,0.5294117647058824,0,3
0,301.92,4,0.49,8,9,17,7,0,0,0,1,13.77729398,1,0.47058823529411764,1,3
1,302.4,6,0.49,5,12,17,21,11,1,3,3,25.19325824,2,0.29411764705882354,1,9
0,94.656,1,0.49,1,16,17,0,1,0,0,3,18.26041833,2,0.058823529411764705,0,3
1,285.12,3,0.49,13,4,17,0,13,4,10,3,13.85462359,9,0.7647058823529411,0,8
0,301.92,1,0.49,9,8,17,0,3,1,0,1,22.70926476,1,0.5294117647058824,0,3
1,407.04,3,0.49,14,3,17,3,25,3,24,3,28.40195733,9,0.8235294117647058,1,8
1,350.88,2,0.49,16,1,17,6,24,13,13,3,25.82196499,2,0.9411764705882353,1,8
1,752.0,6,0.49,10,7,17,0,25,4,16,0,33.02230227,2,0.5882352941176471,0,8
0,233.28,2,0.49,1,16,17,0,7,2,3,1,27.34767992,1,0.058823529411764705,0,3
1,522.24,2,0.49,11,6,17,0,22,13,0,3,17.72608889,9,0.6470588235294118,0,11
1,220.32,2,0.49,12,5,17,4,38,2,28,1,15.73557189,7,0.7058823529411765,1,8
1,285.6,1,0.49,15,2,17,0,3,0,2,3,23.930301,6,0.8823529411764706,0,8
1,432.48,1,0.49,6,11,17,0,19,2,16,3,36.71248609,7,0.35294117647058826,0,8
1,301.92,1,0.49,9,8,17,0,32,2,7,1,21.66659801,1,0.5294117647058824,0,12
1,371.52,2,0.49,5,12,17,0,17,3,17,3,22.05968316,7,0.29411764705882354,0,8
1,457.92,2,0.49,14,3,17,49,25,10,10,3,67.51509107,9,0.8235294117647058,1,8
0,410.4,2,0.49,5,12,17,0,9,0,1,3,38.04457501,5,0.29411764705882354,0,3
1,350.88,2,0.49,16,1,17,5,18,3,18,3,61.01129994,2,0.9411764705882353,1,8
1,233.28,1,0.49,16,1,17,1,23,3,22,1,5.728709965,9,0.9411764705882353,1,8
1,269.28,3,0.49,9,8,17,0,23,2,16,3,31.92344975,7,0.5294117647058824,0,8
1,361.2,4,0.49,14,3,17,2,30,4,13,3,62.33114388,2,0.8235294117647058,1,11
1,269.28,2,0.49,12,5,17,2,18,0,0,3,12.38848901,9,0.7058823529411765,1,8
0,457.92,2,0.49,8,9,17,0,2,0,1,3,22.23534021,2,0.47058823529411764,0,3
1,371.52,4,0.49,10,7,17,1,29,10,17,3,7.402454471,3,0.5882352941176471,1,8
0,410.88,3,0.49,2,15,17,0,10,0,0,3,15.76282663,2,0.11764705882352941,0,3
1,350.88,2,0.49,14,3,17,2,19,4,15,3,43.41813379,1,0.8235294117647058,1,8
0,220.32,2,0.49,3,14,17,0,5,0,0,1,15.99369386,1,0.17647058823529413,0,3
1,445.2,4,0.49,16,1,17,0,23,4,22,3,25.38022385,8,0.9411764705882353,0,8
1,432.48,2,0.49,12,5,17,0,22,4,20,3,42.92879999,4,0.7058823529411765,0,8
1,375.36,3,0.49,16,1,17,6,19,1,19,3,9.806216599,2,0.9411764705882353,1,8
0,94.656,1,0.49,11,6,17,0,1,1,0,3,7.402454471,1,0.6470588235294118,0,3
1,375.36,2,0.49,12,5,17,4,24,2,18,3,19.708638,1,0.7058823529411765,1,8
1,375.36,3,0.49,13,4,17,3,31,4,18,3,15.73557189,1,0.7647058823529411,1,8
1,432.48,1,0.49,4,13,17,1,31,6,21,3,21.56989477,8,0.23529411764705882,1,8
1,220.32,2,0.49,13,4,17,4,31,1,26,1,63.644874,1,0.7647058823529411,1,8
1,253.44,5,0.49,7,10,17,0,18,3,10,3,65.64471577,2,0.4117647058823529,0,8
1,375.36,4,0.49,11,6,17,0,24,5,19,3,28.40195733,3,0.6470588235294118,0,8
0,285.6,2,0.49,9,8,17,0,9,0,0,3,16.70995515,1,0.5294117647058824,0,3
1,432.48,2,0.49,14,3,17,2,25,2,17,3,24.7410189,2,0.8235294117647058,1,8
1,350.88,2,0.49,10,7,17,0,14,1,18,3,38.51106989,9,0.5882352941176471,0,8
1,457.92,6,0.49,17,0,17,2,23,3,22,3,37.54021173,9,1.0,1,8
0,361.2,4,0.49,15,2,17,0,10,0,0,3,34.05600641,2,0.8823529411764706,0,3
1,221.76,2,0.49,8,9,17,0,23,5,18,3,35.59152571,2,0.47058823529411764,0,8
1,350.88,6,0.49,9,8,17,6,40,4,22,3,23.76625678,5,0.5294117647058824,1,8
1,285.12,1,0.49,9,8,17,1,0,0,15,3,57.46730681,1,0.5294117647058824,1,8
1,302.4,2,0.49,15,2,17,0,19,3,16,3,21.56989477,1,0.8823529411764706,0,8
1,330.24,2,0.49,11,6,17,0,16,5,15,3,30.81685768,2,0.6470588235294118,0,8
0,94.656,1,0.49,4,13,17,0,1,1,0,3,57.99044998,2,0.23529411764705882,0,3
1,432.48,4,0.49,12,5,17,0,19,2,19,3,42.85197313,9,0.7058823529411765,0,8
1,269.28,2,0.49,3,14,17,0,16,4,13,3,51.69819402,3,0.17647058823529413,0,8
0,346.08,2,0.49,9,8,17,4,34,0,1,3,20.46984132,1,0.5294117647058824,1,3
1,383.04,3,0.49,9,8,17,8,0,0,0,3,15.00254292,1,0.5294117647058824,1,8
1,371.52,2,0.49,13,4,17,7,20,3,22,3,56.78452503,9,0.7647058823529411,1,8
1,361.2,4,0.49,17,0,17,0,23,6,16,3,13.46804269,3,1.0,0,8
1,445.2,8,0.49,13,4,17,7,27,5,10,3,31.80107356,2,0.7647058823529411,1,11
0,375.36,8,0.49,7,10,17,0,0,0,0,3,46.50227642,1,0.4117647058823529,0,3
1,432.48,2,0.49,13,4,17,0,20,2,15,3,3.395981776,9,0.7647058823529411,0,8
1,465.12,2,0.49,10,7,17,0,21,4,0,3,12.7413899,1,0.5882352941176471,0,8
1,381.6,2,0.49,6,11,17,0,21,4,20,3,20.4062856,9,0.35294117647058826,0,8
1,199.4304,5,0.49,15,2,17,7,23,3,22,3,12.7413899,5,0.8823529411764706,1,8
1,207.36,3,0.49,12,5,17,3,26,7,20,1,16.31722129,1,0.7058823529411765,1,8
1,207.36,1,0.49,5,12,17,0,25,4,20,1,121.4834736,9,0.29411764705882354,0,8
0,397.44,2,0.49,1,16,17,0,2,0,0,3,56.3290612,3,0.058823529411764705,0,3
